volcano_number,volcano_name,eruption_number,vei,start_year,latitude,longitude,primary_volcano_type,last_eruption_year,elevation,tectonic_settings,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km
312030,Pavlof,20139,1,1974,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20138,2,1973,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20137,2,1966,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20136,2,1960,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20135,2,1958,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20134,1,1953,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20133,2,1951,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20132,2,1950,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20131,3,1936,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20130,2,1929,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20129,2,1924,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20128,2,1922,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20127,2,1917,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20126,2,1914,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20125,3,1906,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20124,2,1901,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20123,2,1894,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20122,2,1892,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20121,2,1886,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20120,1,1880,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20119,2,1866,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20118,1,1852,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20117,2,1846,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20116,2,1845,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20115,1,1838,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20114,2,1825,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20113,2,1817,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20112,2,1790,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
312030,Pavlof,20111,4,1762,55.417,-161.894,Stratovolcano,2016,2493,Subduction zone / Continental crust (>25 km),0,0,0,3002
357070,"Chillan, Nevados de",22119,2,2016,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11992,1,2003,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11991,2,1973,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11988,2,1946,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11986,2,1935,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11985,2,1934,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11984,2,1928,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11983,2,1927,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11982,2,1923,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11981,2,1914,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11980,1,1907,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11979,2,1906,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11978,2,1898,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11977,2,1893,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11976,2,1891,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11975,2,1883,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11974,2,1877,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11973,2,1872,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11972,3,1864,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11971,2,1861,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11970,2,1860,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11969,2,1752,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11968,3,1749,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
357070,"Chillan, Nevados de",11967,3,1650,-36.868,-71.378,Stratovolcano,2020,3180,Subduction zone / Continental crust (>25 km),68,371,3733,512325
344090,Momotombo,22107,2,2015,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,11003,1,1918,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,11002,2,1905,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,11001,2,1902,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,11000,2,1886,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10999,1,1885,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10998,2,1882,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10997,2,1878,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10996,2,1870,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10995,2,1858,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10994,2,1854,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10993,2,1852,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10992,2,1849,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10991,2,1764,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10990,2,1736,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10988,4,1605,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10987,2,1578,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10986,3,1524,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
344090,Momotombo,10984,4,-800,12.423,-86.539,Stratovolcano,2016,1270,Subduction zone / Continental crust (>25 km),100,1851,98583,3569021
355100,Lascar,22110,2,2015,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,20789,1,2013,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11878,3,2006,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11877,3,2005,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11876,1,2003,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11875,2,2002,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11873,2,2000,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11872,2,1996,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11871,2,1994,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11870,2,1994,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11869,2,1993,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11868,4,1993,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11867,2,1991,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11866,1,1990,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11865,3,1987,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11864,3,1986,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11863,0,1984,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11862,1,1974,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11861,2,1972,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11860,1,1969,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11859,2,1959,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11858,2,1954,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11857,2,1951,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11856,2,1940,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11855,2,1933,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11854,2,1902,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11853,2,1898,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11852,2,1883,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11851,2,1875,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11850,2,1858,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11849,1,1854,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11848,2,1853,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11847,2,1848,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
355100,Lascar,11846,0,-5150,-23.37,-67.73,Stratovolcano(es),2017,5592,Subduction zone / Continental crust (>25 km),0,70,570,8119
344100,Masaya,22108,1,2015,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,22291,0,2013,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,22143,1,2012,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11042,1,2008,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11041,1,2006,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11040,1,2005,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11039,1,2004,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11038,1,2003,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11037,1,2001,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11036,1,1999,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11035,1,1998,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11034,1,1997,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11033,1,1996,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11032,1,1993,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11031,1,1989,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11030,1,1987,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11029,1,1965,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11028,1,1948,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11027,1,1946,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11026,2,1925,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11025,2,1919,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11024,1,1918,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11023,1,1913,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11022,2,1906,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11021,2,1904,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11020,2,1902,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11019,2,1858,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11017,2,1856,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11016,1,1853,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11015,2,1852,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11013,2,1772,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11012,3,1670,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11011,0,1613,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11010,0,1586,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
344100,Masaya,11009,0,1570,11.985,-86.165,Caldera,2020,594,Subduction zone / Continental crust (>25 km),989888,989888,1914707,2926954
